ExampleReversal-EUR/USD,EUR/USD,108,1000000000428,1.40223,-10000,2009-06-09 12:54:35.281,2009-06-09 16:54:35.281,2009-06-09 12:55:01.265,3499110827002038
ExampleOrder-EUR/USD,EUR/USD,85,1000000000435,1.40232,-100000,2009-06-09 12:55:01.265,2009-06-09 16:55:01.265,2009-06-09 12:55:01.265,3499110827003007
ExampleOrder-EUR/USD,EUR/USD,99,1000000000438,1.40258,0,2009-06-09 12:55:14.031,2009-06-09 16:55:14.031,2009-06-09 12:55:14.031,3499110827004678
ExampleReversal-EUR/USD,EUR/USD,107,1000000000441,1.40276,10000,2009-06-09 12:55:53.202,2009-06-09 16:55:53.202,2009-06-09 12:56:08.046,3499110827013781
ExampleOrder-USD/JPY,USD/JPY,38,1000000000424,97.534,-100000,2009-06-09 12:57:11.107,2009-06-09 16:57:11.107,2009-06-09 12:57:11.107,3499110827024555
ExampleOrder-USD/JPY,USD/JPY,52,1000000000429,97.551,0,2009-06-09 12:58:30.872,2009-06-09 16:58:30.872,2009-06-09 12:58:30.872,3499110827031610
ExampleReversal-EUR/USD,EUR/USD,108,1000000000442,1.40261,-10000,2009-06-09 12:58:56.215,2009-06-09 16:58:56.215,2009-06-09 12:59:02.059,3499110827041250
ExampleOrder-EUR/USD,EUR/USD,85,1000000000443,1.40243,-100000,2009-06-09 13:00:22.324,2009-06-09 17:00:22.324,2009-06-09 13:00:22.324,3499110827055372
ExampleOrder-USD/JPY,USD/JPY,38,1000000000450,97.535,-100000,2009-06-09 13:02:03.322,2009-06-09 17:02:03.322,2009-06-09 13:02:03.322,3499110827071846
ExampleOrder-USD/JPY,USD/JPY,52,1000000000455,97.563,0,2009-06-09 13:02:21.057,2009-06-09 17:02:21.057,2009-06-09 13:02:21.057,3499110827072728
ExampleOrder-EUR/USD,EUR/USD,99,1000000000448,1.40279,0,2009-06-09 13:03:30.196,2009-06-09 17:03:30.196,2009-06-09 13:03:30.196,3499110827077457
ExampleReversal-EUR/USD,EUR/USD,107,1000000000449,1.40279,10000,2009-06-09 13:03:30.196,2009-06-09 17:03:30.196,2009-06-09 13:04:49.039,3499110827089352
ExampleReversal-EUR/USD,EUR/USD,108,1000000000457,1.40273,-10000,2009-06-09 13:05:32.335,2009-06-09 17:05:32.335,2009-06-09 13:06:04.804,3499110827129513
ExampleOrder-USD/CHF,USD/CHF,180,1000000000331,1.08155,100000,2009-06-09 13:06:37.538,2009-06-09 17:06:37.538,2009-06-09 13:06:37.538,3499110827131533
ExampleOrder-USD/JPY,USD/JPY,38,1000000000462,97.546,-100000,2009-06-09 13:07:26.068,2009-06-09 17:07:26.068,2009-06-09 13:07:26.068,3499110827140500
ExampleOrder-USD/CHF,USD/CHF,194,1000000000420,1.08133,0,2009-06-09 13:07:47.552,2009-06-09 17:07:47.552,2009-06-09 13:07:47.552,3499110827141004
ExampleOrder-USD/JPY,USD/JPY,52,1000000000465,97.565,0,2009-06-09 13:08:08.818,2009-06-09 17:08:08.818,2009-06-09 13:08:08.818,3499110827155853
ExampleReversal-EUR/USD,EUR/USD,107,1000000000468,1.40244,10000,2009-06-09 13:07:47.552,2009-06-09 17:07:47.552,2009-06-09 13:08:05.318,3499110827158020
ExampleOrder-USD/CHF,USD/CHF,179,1000000000419,1.08136,-100000,2009-06-09 13:09:29.489,2009-06-09 17:09:29.489,2009-06-09 13:09:29.489,3499110827171037
ExampleOrder-USD/CHF,USD/CHF,193,1000000000472,1.08154,0,2009-06-09 13:09:29.489,2009-06-09 17:09:29.489,2009-06-09 13:09:29.489,3499110827172353
ExampleReversal-EUR/USD,EUR/USD,108,1000000000470,1.40231,-10000,2009-06-09 13:09:48.566,2009-06-09 17:09:48.566,2009-06-09 13:10:00.644,3499110827182376
